Category,Product Code,EAN Code,Product Name,Product Size,RRP,Price,VAT,Stock Service,Brand,Description,On Promo
Alcohol & Tobacco,573949,8410302106300	,CAMPO VIEJO TEMPRANILLO,1 x 75cl,£9.41,£5.19,20.0%,In Stock,Campo Viejo,Campo Viejo Tempranillo 75cl,No
Alcohol & Tobacco,512108,8410302106300	,CAMPO VIEJO TEMPRANILLO,6 x 75cl,£9.41,£30.99,20.0%,In Stock,Campo Viejo,Campo Viejo Tempranillo 75cl,No
Alcohol & Tobacco,530104,9300727620514	,JACOBS CREEK SPK ROSE,1 x 750mls,£10.04,£6.99,20.0%,In Stock,Jacob's Creek,Jacob's Creek Sparkling Rosé 750ml,No
Alcohol & Tobacco,530103,9300727620514	,JACOBS CREEK SPK ROSE,6 x 750mls,£10.04,£41.85,20.0%,In Stock,Jacob's Creek,Jacob's Creek Sparkling Rosé Wine 6 x 75cl,No
Alcohol & Tobacco,708822,9300727007391	,WYNDHAM BIN 555 SHIRAZ,6 x 750mls,£9.65,£30.99,20.0%,In Stock,Wyndham Estate,George Wyndham Bin 555 Shiraz 750ml,No
Frozen Goods,661559,5099839651014	,M/E SKIN ON FRIES 9-10X9-10MM,4 x 2.5kgm,NA,£10.75,0.0%,In Stock,Ardovries Shearway Ltd,Musgrave Excellence Potato Fries Skin On 2.5kg,No
Alcohol & Tobacco,779300,5000433025828	,JPS PLAYERS RYO NI,5X30GRM,£13.65,£53.35,20.0%,In Stock,Imperial Tobacco Ltd,JPS Players Easy Rolling Including Cigarette Papers 30g,No
Frozen Goods,541516,5099839246142	,M/E FREEZE CHILL CHIP 7/16,1 x 2.5kgm,NA,£2.45,0.0%,In Stock,Musgrave Excellence,Musgrave Excellence Freeze Chilled Fries 2.5kg,No
Alcohol & Tobacco,794597,9300727508287	,JACOBS CREEK MERLOT,1 x 750mls,£6.39,£4.99,20.0%,In Stock,Jacob's Creek,Jacob's Creek Merlot Red Wine 75cl,No
Alcohol & Tobacco,710293,9300727406538	,JACOBS CREEK CHARDONNAY,1 x 750mls,£6.39,£4.99,20.0%,In Stock,Jacob's Creek,Jacob's Creek Chardonnay White Wine 75cl,No
Alcohol & Tobacco,794596,9300727508287	,JACOBS CREEK MERLOT,6 x 750mls,£6.39,£29.79,20.0%,In Stock,Jacob's Creek,Jacob's Creek Merlot Red Wine 75cl,No
Frozen Goods,541515,5099839246142	,M/E FREEZE CHILL CHIP 7/16,4 x 2.5kgm,NA,£8.49,0.0%,In Stock,Musgrave Excellence,Musgrave Excellence Freeze Chilled Fries 2.5kg,No
Alcohol & Tobacco,792497,9300727488275	,JACOBS CREEK SHIRAZ,6 x 750mls,£8.19,£29.79,20.0%,In Stock,Jacob's Creek,Jacob's Creek Shiraz Red Wine 75cl,No
Frozen Goods,424949,5099894574310	,LEMON CITRUS TART 12 PORTION,1 x 1.2kgm,NA,£10.99,0.0%,In Stock,FUSCO FOODS LTD,NA,No
Frozen Goods,536726,5099839246135	,M/E FREEZE CHILL CHIP 9/16,4 x 2.5kgm,NA,£8.49,0.0%,In Stock,Musgrave Excellence,Musgrave Excellence Freeze Chilled Fries 2.5kg,No
Frozen Goods,536727,5099839246135	,M/E FREEZE CHILL CHIP 9/16,1 x 2.5kgm,NA,£2.45,0.0%,In Stock,Musgrave Excellence,Musgrave Excellence Freeze Chilled Fries 2.5kg,No
Frozen Goods,523908,131160	,PLAIN PAVLOVA FROZEN,1X16PCE,NA,£7.99,0.0%,In Stock,FUSCO FOODS LTD,NA,No
Frozen Goods,173583,5099894575003	,CONNELLS SICILIAN LEMON ROULADE,1 x,NA,£10.99,0.0%,In Stock,Connell's Bakery,NA,No
Frozen Goods,173582,5099894575034	,CONNELLS R/BERRY + H/NUTROULADE,1 x,NA,£10.99,0.0%,In Stock,Connell's Bakery,NA,No
Frozen Goods,486459,8008110101138	,AIA DURANGO HOT CHICKEN WINGS FRZN,1 x 1kgm,NA,£4.99,0.0%,In Stock,Musgrave Foodservice Ltd,Aia Durango Quick-Frozen Chicken Wings 1000g,No
Frozen Goods,497814,5099894123716	,CONNELL APPLE/CINNAMON CRUMBLE TART,1X1.8KGM,NA,£19.99,0.0%,In Stock,FUSCO FOODS LTD,NA,No
Packaging & Disposables,758956,5391527790396	,SQUAT KRAFT BOWL LID 900/1300ML,1 x 50pce,NA,£8.09,20.0%,In Stock,Catering Disposables Ltd,Pet Lid Squat Paper Bowl 1300ml,No
Packaging & Disposables,763756,5391527798620	,SPIRITPAK KRAFT BOWL LID1300ML,6 x 50pce,NA,£29.35,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,763757,5391527798620	,SPIRITPAK KRAFT BOWL LID1300ML,1 x 50pce,NA,£6.05,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,914693,5098749150877	,WOODEN SPOON 160MM,1 x 100pce,NA,£2.15,20.0%,In Stock,Van Der Windt Packaging,NA,No
Packaging & Disposables,914692,5098749150877	,WOODEN SPOON 160MM,20 x 100pce,NA,£38.59,20.0%,In Stock,Van Der Windt Packaging,NA,No
Packaging & Disposables,758955,5391527790396	,SQUAT KRAFT BOWL LID 900/1300ML,6 x 50pce,NA,£45.69,20.0%,In Stock,Catering Disposables Ltd,Pet Lid Squat Paper Bowl 1300ml,No
Packaging & Disposables,914691,5098749150853	,WOODEN FORK 160MM,1 x 100pce,NA,£1.99,20.0%,In Stock,Van Der Windt Packaging,NA,No
Packaging & Disposables,914689,5098749150839	,WOODEN KNIFE 165MM,1 x 100pce,NA,£1.59,20.0%,In Stock,Van Der Windt Packaging,NA,No
Packaging & Disposables,914690,5098749150853	,WOODEN FORK 160MM,20 x 100pce,NA,£35.90,20.0%,In Stock,Van Der Windt Packaging,NA,No
Packaging & Disposables,791457,5011581066465	,C/PACK ENVIRO FLEXI PAPER STRAW,1 x 150pce,NA,£1.69,20.0%,In Stock,ROBINSON YOUNG,NA,No
Packaging & Disposables,443540,7322540539912	,TORK XPRESSNAP NAPKIN WHT 2PLY 2FD,8X200PCE,NA,£58.59,20.0%,In Stock,SCA Hygeine Products Ltd,Patents: www.essity.com/patents,No
Packaging & Disposables,799846,5098749150891	,WOODEN TEASPOON 110MM,1 x 100pce,NA,£1.49,20.0%,In Stock,Van Der Windt Packaging,NA,No
Packaging & Disposables,448600,7322540660746	,TORK XPRESSNAP COUNTER DISPENSER N4,1 x 1pce,NA,£59.35,20.0%,In Stock,Tork,NA,No
Packaging & Disposables,914694,5098749150891	,WOODEN TEASPOON 110MM,20 x 100pce,NA,£26.59,20.0%,In Stock,Van Der Windt Packaging,NA,No
Packaging & Disposables,791456,5011581066465	,C/PACK ENVIRO FLEXI PAPER STRAW,24X150PCE,NA,£40.49,20.0%,In Stock,ROBINSON YOUNG,NA,No
Packaging & Disposables,916041,5391537244766	,1300ML KRAFT BOWL,1 x 50pce,NA,£11.99,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,763782,5391527798583	,KRAFT BOWL LID PET 750ML,1 x 50pce,NA,£5.55,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,916040,5391537244766	,1300ML KRAFT BOWL,6 x 50pce,NA,£64.25,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,793069,5391537240669	,KRAFT SQUAT SALAD PAPER BOWL 900ML,6 x 50pce,NA,£83.49,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,914688,5098749150839	,WOODEN KNIFE 165MM,20 x 100pce,NA,£28.65,20.0%,In Stock,Van Der Windt Packaging,NA,No
Packaging & Disposables,763781,5391527798583	,KRAFT BOWL LID PET 750ML,8 x 50pce,NA,£40.45,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,763779,5391527798569	,SPIRITPAK KRAFT SALAD BOWL 750ML,1 x 50pce,NA,£8.55,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,916539,7322541071688	,TORK XPRESSNAP FIT T/TOPDISPENSER,1 x,NA,£33.65,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,916540,7322541071879	,TORK XPRESSNAP FIT NATURAL NAPKIN,6X720PCE,NA,£30.69,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,508351,17779079014	,TRAY KRAFT PAPER SMALL 1LB/454G,NA,NA,NA,20.0%,Out of Stock,Catering Disposables Ltd,250 1lb Food Tray,No
Packaging & Disposables,508350,17779079014	,TRAY KRAFT PAPER SMALL 1LB/454G,NA,NA,NA,20.0%,Out of Stock,Catering Disposables Ltd,250 1lb Food Tray,No
Catering Dry Goods,588489,39745000228	,PUNJANA TEA BAGS,1 x 1100,NA,£17.59,0.0%,In Stock,Punjana Ltd,Learn more about us online at www.thompsonsfamilyteas.com and check out many more of our blends. Love your tea as  much as we do!,No
Catering Dry Goods,530750,5000354162152	,HARTLEYS BREAKFAST MARMALADE,2X3.1KGM,NA,£14.35,0.0%,In Stock,Hartley's,Hartley's Breakfast Medium Cut Marmalade 3.18kg,No
Packaging & Disposables,793079,5391537240669	,KRAFT SQUAT SALAD PAPER BOWL 900ML,1 x 50pce,NA,£14.55,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,763778,5391527798569	,SPIRITPAK KRAFT SALAD BOWL 750ML,8 x 50pce,NA,£61.69,20.0%,In Stock,Catering Disposables Ltd,NA,No
Catering Dry Goods,501218,39745000228	,PUNJANA TEA BAGS,2 x 1100,NA,£35.18,0.0%,In Stock,Punjana Ltd,Learn more about us online at www.thompsonsfamilyteas.com and check out many more of our blends. Love your tea as  much as we do!,No
Catering Dry Goods,501188,39745000037	,PUNJANA TEA BAGS,6 x 1kgm,£9.59,£42.59,0.0%,In Stock,Punjana Ltd,Learn more about us online at www.thompsonsfamilyteas.com and check out many more of our blends. Love your tea as  much as we do!,No
Catering Dry Goods,557759,110033000146	,MAXWELL HOUSE R/BLND COFFEE GRANULE,1 x 750grm,NA,£13.99,0.0%,In Stock,Jacobs Douwe Egbert Profession,Nutritional information: Maxwell House is made from 100% natural coffee beans and without any additives. A cup of  this rich coffee can contribute to your daily fluid intake.,No
Catering Dry Goods,124154,7613033694134	,NESCAFE ORIGINAL STICK PACK,1 x 360grm,NA,£15.49,0.0%,In Stock,Nescafé,Find out more about our products at https://www.nestleprofessional.co.uk/Or follow us on Facebook https://www.facebook.com/NestleProfessionalUK/YouTube https://www.youtube.com/c/nestleprofessionalukTwitter https://twitter.com/nestleprouk Instagramhttps://www.instagram.com/nestleprouk/,No
Catering Dry Goods,124153,7613033694158	,NESCAFE DECAF STICK,1 x 360grm,NA,£16.49,0.0%,In Stock,Nescafé,Join us at facebook.com/NescafeUKFollow us on Twitter  @nescafeukiCheck out our YouTube Channel at Youtube.com/user/UKNescafeVisit nescafe.co.uk/original,No
Catering Dry Goods,557749,105577490	,MAXWELL HOUSE COFFEE POWDER,1 x 750grm,NA,£13.99,0.0%,In Stock,Jacobs Douwe Egbert Profession,Maxwell House Mild Instant Coffee Tin 750g,No
Fresh & Chilled Goods,646089,5390897003754	,SLICED SMOKED APPLEWOOD CHEDDAR,1 x 1kgm,NA,£10.99,0.0%,In Stock,GLENEELY FOODS LTD,NA,No
Fresh & Chilled Goods,392587,5028330000083	,KERRYMAID BURGER CHEESE SLICES,1 x 1.4kgm,£9.65,£6.99,0.0%,In Stock,Kerrymaid,Kerrymaid Perfect Melt Original Slices 1.4kg,No
Catering Dry Goods,772060,3052910056261	,MONIN STRAWBERRY SYRUP,1 x 700mls,NA,£6.95,0.0%,In Stock,Food Solutions Ltd,Monin Strawberry 70cl,No
Catering Dry Goods,772057,3052910056261	,MONIN STRAWBERRY SYRUP,6 x 700mls,NA,£36.69,0.0%,In Stock,Food Solutions Ltd,Monin Strawberry 70cl,No
Catering Dry Goods,556531,5018010001745	,DAVINCI CARAMEL SYRUP,1 x 1ltr,NA,£4.75,0.0%,In Stock,Kerry Ingredients (U.K.) Ltd,"For full range visit davincigourmet.comWant more inspiration & recipes?Follow us on: Facebook, Twitter and Instagram",No
Fresh & Chilled Goods,186523,5010386084001	,DROMONA GRATED CHEESE,1 x 2kgm,NA,£12.15,0.0%,In Stock,Dromona Quality Foods,Dromona Grated Mild Cheddar 2kg,No
Fresh & Chilled Goods,186522,5010386084001	,DROMONA GRATED CHEESE,2 x 2kgm,NA,£19.69,0.0%,In Stock,Dromona Quality Foods,Dromona Grated Mild Cheddar 2kg,No
Fresh & Chilled Goods,119464,5011069150877	,KERRYMAID PIZZA GRATED,1 x 2kgm,NA,£10.89,0.0%,In Stock,Kerrymaid,Kerrymaid Perfect Melt Pizza Grate 2kg,No
Fresh & Chilled Goods,119457,5000187121258	,KERRYMAID GRATED WHITE CHEESE,1 x 2kgm,NA,£8.99,0.0%,In Stock,Kerrymaid,Kerrymaid Mild & Creamy Grated White 2kg,No
Fresh & Chilled Goods,557669,5000136076899	,PHILADELPHIA ORIGINAL CATERING TUB,1X1.65KGM,NA,£11.19,0.0%,In Stock,Kraft Foods Uk Ltd,See our recipes at www.phillychef.co.uk for more delicious inspiration.,No
Fresh & Chilled Goods,174013,2073461000000	,SMOKED APPLEWOOD CHEESE AVG W 1.5KG,1XKGM,NA,£12.95,0.0%,In Stock,Gleneely Foods,NA,No
Fresh & Chilled Goods,119456,5000187121258	,KERRYMAID GRATED WHITE CHEESE,6 x 2kgm,NA,£53.94,0.0%,In Stock,Kerrymaid,Kerrymaid Mild & Creamy Grated White 2kg,No
Fresh & Chilled Goods,690387,5011069173852	,DENNY GOLD MEDAL SAUSAGES,1 x 600grm,£2.95,£2.25,0.0%,In Stock,Pilgrim Foods,"To find out more, come visit us at www.denny.ie",No
Retail Grocery,522678,70177067779	,TWININGS PEPPERMINT 20PK,4X20PK,£1.99,£5.99,0.0%,In Stock,R.TWINING & CO LTD,"Doing goodWith your support, Twinings helps provide access to clean water for villages across Darjeeling, helps improve mother and baby health in tea growing regions of Yunnan and helps improve health and nutrition in tea communities  in Assam.To learn more about these projects while you finish your cup, head to twinings.co.uk.",No
Retail Grocery,522657,70177075101	,TWININGS LEMON & GINGER 20PK,4X20PK,£1.99,£5.99,0.0%,In Stock,R.TWINING & CO LTD,"Doing goodWith your support, Twinings helps provide access to clean water for villages across Darjeeling, helps improve mother and baby health in tea growing regions of Yunnan and helps improve health and nutrition in tea communities  in Assam.To learn more about these projects while you finish your cup, head to twinings.co.uk.",No
Retail Grocery,478607,70177103088	,TWININGS GREEN TEA 40G,4X50GRM,£1.99,£5.99,0.0%,In Stock,R.TWINING & CO LTD,"Doing goodWith your support, Twinings helps provide access to clean water for villages across Darjeeling, helps improve mother and baby health in tea growing regions of Yunnan and helps improve health and nutrition in tea communities  in Assam.To learn more about these projects while you finish your cup, head to twinings.co.uk.Ethical Tea PartnershipTwinings is a founding member of the Ethical Tea Partnership.",No
Retail Grocery,915937,8445290044914	,NESCAFE AZERA 4.19,6 x 90grm,£4.19,£14.39,0.0%,In Stock,Nestle UK Ltd,Find out more about Cup of Respect at nescafe.com/gb/cup-of-respect/Check out our YouTube Channel at youtube.com/c/UKNescafeJoin us at facebook.com/NescafeUKFollow us on Instagram @nescafeazeraVisit nescafe.com/gb,No
Retail Grocery,753726,5000232893536	,PRINCES CORNED BEEF,16X130GRM,£1.49,£16.99,0.0%,In Stock,SHS Distributors,Princes Corned Beef 130g,No
Retail Grocery,915824,5011021024925	,JACOBS RICH COFFEE,6 x 100grm,£1.69,£7.59,0.0%,In Stock,United Biscuits Foods Division,Jacob's Its Just Coffee Rich Roast 100g,No
Retail Grocery,532328,5000232867971	,PRINCES PRUNES,12 x 420grm,£1.43,£11.79,0.0%,In Stock,Princes,Need tasty and easy recipes?You'll find them at princes.co.uk,No
Retail Grocery,654279,5000171057815	,JOHN WEST TUNA CHUNKS INSUNF OIL,12 x 145grm,£1.59,£14.49,0.0%,In Stock,Stafford Lynch,100% Traceablejohn-west.comTrack your can,No
Retail Grocery,654270,5000171057808	,JOHN WEST TUNA CHUNKS INBRINE,12 x 145grm,£1.59,£14.49,0.0%,In Stock,Stafford Lynch,100% TraceableTrack your canjohn-west.com,No
Soft Drinks,915844,5000177497394	,EMERGE M/BERRY SPORT 59P,12 x 500mls,£0.59,£4.49,20.0%,In Stock,Refreshco Drinks UK,NA,No
Soft Drinks,100643,5000177464877	,BOOST 4PK CANS,6 x 250mls,£2.29,£7.99,20.0%,In Stock,Boost,Consume in moderation as part of a varied and balanced diet and healthy lifestyle.Search for Boost Drinks...TwitterInstagramFacebookSupports Local Shops,No
Soft Drinks,916329,5056079900920	,BOOST JUICD W/MELON 1.00,12 x 500mls,£1.00,£6.99,20.0%,In Stock,HSM (NI) Ltd,Consume in moderation as part of a varied and balanced diet and healthy lifestyle.,No
Soft Drinks,916327,5056079900937	,BOOST JUICD GUAVA 1.00,12 x 500mls,£1.00,£6.99,20.0%,In Stock,HSM (NI) Ltd,Consume in moderation as part of a varied and balanced diet and healthy lifestyle.Supports Local Shops,No
Soft Drinks,916328,5056079900913	,BOOST JUICD MANGO 1.00,12 x 500mls,£1.00,£6.99,20.0%,In Stock,HSM (NI) Ltd,Consume in moderation as part of a varied and balanced diet and healthy lifestyle.Support Local Shops,No
Soft Drinks,915857,5054267012288	,LUCOZADE ZERO PINK 69P,24 x 250mls,£0.69,£7.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Zero Pink Lemonade 250ml PMP 69p,No
Soft Drinks,915856,5054267012264	,LUCOZADE ZERO ORIG 69P,24 x 250mls,£0.69,£7.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Zero Original 25ml PMP 69p,No
Soft Drinks,915855,5054267012257	,LUCOZADE ORIGINAL 69P,24 x 250mls,£0.69,£7.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Energy Drink Original 250ml can PMP 69p,No
Soft Drinks,915854,5054267012240	,LUCOZADE ORANGE 69P,24 x 250mls,£0.69,£7.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Energy Drink Orange 250ml Can 69p PMP,No
Soft Drinks,915849,5054267012233	,LUCOZADE ZERO ORIG 1.25,24 x 380mls,£1.25,£14.59,20.0%,In Stock,Suntory GB Ltd,Lucozade Zero Original 380ml PMP  £1.25,No
Soft Drinks,775451,4060800304698	,PEPSI MAX CAN 89P#,24X440MLS,£0.89,£13.29,20.0%,In Stock,Britvic Northern Ireland,Pepsi Max Sugar Free Cola Can 440ml,No
Soft Drinks,766407,5000382109792	,IRN BRU XTRA 69P,24 x 330mls,£0.69,£8.99,20.0%,In Stock,Tennant & Ruttle,IRN-BRU Xtra 330ml,No
Soft Drinks,317138,87170726	,7UP FREE,24 x 500mls,£1.25,£14.99,20.0%,In Stock,Britvic Northern Ireland,7UP Free Lemon and Lime Bottle 24 x 500ml,No
Soft Drinks,671251,8001620017425	,SAN BENEDETTO CLEMENTINA,24 x 330mls,£0.89,£11.29,20.0%,In Stock,Tennant & Ruttle,San Benedetto Prima Spremitura Clementina 330ml Cans,No
Soft Drinks,915848,5054267012172	,LUCOZADE ORIGINAL 1.25,24 x 380mls,£1.25,£14.59,20.0%,In Stock,Suntory GB Ltd,Lucozade Energy  Drink Original 380ml PMP £1.25,No
Soft Drinks,109882,5011020102853	,RIVER ROCK STILL GLASS,24 x 330mls,£0.69,£8.49,20.0%,In Stock,Coca Cola HBC Northern Ireland,Deep RiverRock Still Water 330ml,No
Soft Drinks,915858,5054267012004	,LUCOZADE ORANGE 1.80,12 x 750mls,£1.80,£13.49,20.0%,In Stock,Suntory GB Ltd,Lucozade Sport Drink Orange 750ml PMP £1.80,No
Soft Drinks,915845,5000177497370	,EMERGE ORANGE SPORT 59P,12 x 500mls,£0.59,£4.49,20.0%,In Stock,Refreshco Drinks UK,NA,No
Soft Drinks,671289,8001620017432	,SAN BENEDETTO LIMONE,24 x 330mls,£0.89,£11.29,20.0%,In Stock,Tennant & Ruttle,San Benedetto Prima Spremitura Limone 330ml Cans,No
Soft Drinks,348092,5000347017896	,LUCOZADE SPORT ORANGE 4PK,6 x 500mls,£2.50,£10.99,20.0%,In Stock,Lucozade,Lucozade Sport Orange 4 x 500ml,No
Soft Drinks,504815,5054267000469	,LUCOZADE SPORT RASPBERRY4PK,6 x 500mls,£2.50,£10.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Sport Drink Raspberry 4 x 500ml,No
Soft Drinks,915847,5054267012165	,LUCOZADE ORANGE 1.25,24 x 380mls,£1.25,£14.59,20.0%,In Stock,Suntory GB Ltd,Lucozade Energy Drink Orange 380ml PMP £1.25,No
Soft Drinks,794366,5000382100799	,SNAPPLE APPLE FS,12X473MLS,£1.99,£14.99,20.0%,In Stock,Tennant & Ruttle,"For more information on this product, please write to  us at consumercare@agbarr.co.uk or visit snapple.eu",No
Soft Drinks,693000,6001048003323	,APPLETISER APPLE,12X275MLS,£1.33,£9.59,20.0%,In Stock,Appletiser,Appletiser 275ml Glass Bottle,No
Soft Drinks,915859,5054267012011	,LUCOZADE RASPBERRY 1.80,12 x 750mls,£1.80,£13.49,20.0%,In Stock,Suntory GB Ltd,Lucozade Sport Drink Raspberry 750ml PMP £1.80,No
Soft Drinks,766406,5000382109754	,IRN BRU 69P,24 x 330mls,£0.69,£8.99,20.0%,In Stock,Tennant & Ruttle,"IRN-BRU 330ml Can, PMP, 69p",No
Soft Drinks,916003,613008730710	,ARIZONA PEACH ICED TEA,6 x 500mls,£1.99,£7.99,0.0%,In Stock,Clearline Distribution Ltd,Arizona Original Brand Iced Tea 6 x 500ml,No
Soft Drinks,916002,613008739058	,ARIZONA MUNCHO MANGO TEA,6 x 500mls,£1.99,£7.99,0.0%,In Stock,Clearline Distribution Ltd,AriZona Mucho Mango Fruit Juice Cocktail 500ml,No
Soft Drinks,916001,613008730734	,ARIZONA GREEN TEA HONEY,6 x 500mls,£1.99,£7.99,0.0%,In Stock,Clearline Distribution Ltd,AriZona Original Green Tea with Honey 500ml,No
Soft Drinks,915931,5000382112723	,IRN BRU XTRA 1.00,12 x 500mls,£1.00,£7.29,20.0%,In Stock,Tennant & Ruttle,IRN-BRU Xtra No Sugar 500ml Bottle PMP £1,No
Soft Drinks,792473,5000382111061	,RUBICON P/APPLE P/FRUIT,12 x 500mls,£1.39,£6.99,20.0%,In Stock,Tennant & Ruttle,"We always like to hear what you think of our drinks so feel free to contact us at rubiconconsumercare@agbarr.co.uk or visit us at www.rubicondrinks.co.uk. Make sure to follow our Rubicon social pages on Facebook, Instagram and Twitter @rubicondrinksuk",No
Soft Drinks,915930,5000382112686	,IRN BRU 1.00,12 x 500mls,£1.00,£7.29,20.0%,In Stock,Tennant & Ruttle,IRN-BRU 500ml Bottle PMP £1,No
Soft Drinks,790682,40608174	,7UP REGULAR,24 x 500mls,£1.25,£14.99,20.0%,In Stock,Britvic Northern Ireland,7UP Regular Lemon & Lime Bottle 24 x 500ml,No
Soft Drinks,303638,5449000064219	,SCHWEPPES SLIMLINE TONIC,12 x 1ltr,£1.99,£14.99,20.0%,In Stock,Schweppes,Schweppes Slimline Tonic Water 1L,No
Soft Drinks,305848,5449000044808	,SCHWEPPES TONIC,12 x 1ltr,£1.99,£14.99,20.0%,In Stock,Schweppes,Schweppes Indian Tonic Water 1L,No
Soft Drinks,604358,5000382102182	,RUBICON STRAWBERRY KIWI,12 x 500mls,£1.39,£6.99,20.0%,In Stock,Tennant & Ruttle,We always like to hear what you think of our drinks so feel free to contact us at rubiconconsumercare@agbarr.co.uk or visit us at www.rubicondrinks.co.uk.,No
Soft Drinks,303618,5449000014917	,SCHWEPPES SODA,12 x 1ltr,£1.99,£14.99,20.0%,In Stock,Schweppes,Schweppes Original Soda Water 1L,No
Soft Drinks,604400,5000382102144	,RUBICON BLACKCHERRY RASPBERRY,12 x 500mls,£1.39,£6.99,20.0%,In Stock,Tennant & Ruttle,"We always like to hear what you think of our drinks so feel free to contact us at rubiconconsumercare@agbarr.co.uk or visit us at www.rubicondrinks.co.uk. Make sure to follow our Rubicon social pages on Facebook, Instagram and Twitter @rubicondrinksuk",No
Soft Drinks,916096,5011020104505	,RIVER ROCK PEAR B/BRY B/CUR,15X450MLS,£1.29,£10.49,20.0%,In Stock,Coca Cola HBC Northern Ireland,"Consume as part of a varied, balanced diet and healthy lifestyle.",No
Soft Drinks,604253,5000382102168	,RUBICON ORANGE MANGO,12 x 500mls,£1.39,£6.99,20.0%,In Stock,Tennant & Ruttle,"We always like to hear what you think of our drinks so feel free to contact us at rubiconconsumercare@agbarr.co.uk or visit us at www.rubicondrinks.co.uk. Make sure to follow our Rubicon social pages on Facebook, Instagram and Twitter @rubicondrinksuk",No
Soft Drinks,916097,5011020104529	,RIVER ROCK PINK G/FRT GRN/COFFEE,15X450MLS,£1.29,£10.49,20.0%,In Stock,Coca Cola HBC Northern Ireland,"Consume as part of a varied, balanced diet and health  lifestyle.",No
Soft Drinks,916081,5011020104543	,RIVER ROCK MANDARIN,15 x 750mls,£1.39,£10.49,20.0%,In Stock,Coca Cola HBC Northern Ireland,"With vitamin B6 + zinc contribute to the normal function of the immune system†† Consume as part of a varied, balanced diet and healthy lifestyle.",No
Soft Drinks,916085,5011020104512	,RIVER ROCK MANGO P/FRUIT,15X450MLS,£1.29,£10.49,20.0%,In Stock,Coca Cola HBC Northern Ireland,"Consume as part of a varied, balanced diet and healthy lifestyle.",No
Soft Drinks,916082,5011020104550	,RIVER ROCK TROPICAL,15 x 750mls,£1.39,£10.49,20.0%,In Stock,Coca Cola HBC Northern Ireland,"With vitamin B6 + zinc contribute to the normal function of the immune system†† Consume as part of a varied, balanced diet and healthy lifestyle.",No
Soft Drinks,916080,5011020104536	,RIVER ROCK APPLE & PEAR,15 x 750mls,£1.39,£10.49,20.0%,In Stock,Coca Cola HBC Northern Ireland,"With vitamin B6 + zinc contribute to the normal function of the immune system†† Consume as part of a varied, balanced diet and healthy lifestyle.",No
Soft Drinks,794857,5060108453349	,FEVERTREE RASP&RHUBARB,8 x 500mls,£2.29,£10.79,20.0%,In Stock,Richmond Marketing NI Ltd,Fever-Tree Raspberry & Rhubarb Tonic Water 500ml,No
Soft Drinks,793019,5060108450010	,FEVER TREE TONIC 4PK,6 x 200mls,£4.39,£16.09,20.0%,In Stock,Richmond Marketing NI Ltd,For more information about all our products please visit www.fever-tree.com,No
Soft Drinks,793039,5060108450850	,FEVER TREE ELDERFLOWER 4PK,6 x 200mls,£4.39,£16.09,20.0%,In Stock,Richmond Marketing NI Ltd,"Named tonic of choice by the world's top bars and restaurants**Leslie Henry Research 2016""Best tonic is Fever-Tree which has revolutionised the G&T in recent years""Susy Atkins, Stella, The Sunday TelegraphFind the perfect tonic for your favourite gin at fever-tree.com/pairing-wheelMalaria No More United KingdomWe proudly support Malaria No More as part of a global effort to put an end to malaria.For more information about all our products please visit www.fever-tree.com",No
Soft Drinks,793009,5060108450232	,FEVER TREE 4PK LIGHT TONIC INDIAN,6 x 200mls,£3.99,£14.09,20.0%,In Stock,Richmond Marketing NI Ltd,"Named tonic of choice by the world's top bars and restaurants**Leslie Henry Research 2016""Best tonic is Fever-Tree which has revolutionised the G&T in recent years""Susy Atkins, Stella, The Sunday TelegraphFind the perfect tonic for your favourite gin at fever-tree.com/pairing-wheelMalaria No More - united kingdomWe proudly support Malaria No More as part of a global effort to put an end to malaria.For more information about all our products please visit www.fever-tree.com",No
Soft Drinks,915458,5410438037953	,YAZOO BANANA NAS,6 x 200mls,£1.89,£7.99,0.0%,In Stock,GM Marketing,A varied and balanced diet is important as part of a healthy lifestyle.,No
Soft Drinks,761884,5060108450881	,FEVERTREE EDLERFLOWER TONIC WATER,8 x 500mls,£2.29,£10.79,20.0%,In Stock,Richmond Marketing NI Ltd,Fever-Tree Elderflower Tonic Water 500ml,No
