Category,Product Code,EAN Code,Product Name,Product Size,RRP,Price,VAT,Stock Service,Brand,Description,On Promo
Frozen Goods,792383,5656565655	,BIG ALS BBQ PORK MINI ROLLS,10X340GRM,NA,£35.55,0.0%,In Stock,KEPAK CONVENIENCE FOODS,NA,No
Frozen Goods,448741,14188	,M/EXCELLENCE BUTTER CROISSANT FRZN,70X60GRM,NA,£19.99,0.0%,In Stock,Musgrave Foodservice Ltd,Musgrave Excellence Butter Croissant 70 x 60g (4.2kg),No
Frozen Goods,751157,106905131	,PRESTIGE FOODS SAVOURY MIX CANAPES,48 x 15grm,NA,£22.95,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,760387,5099560006992	,JAM DOUGHNUT FROZEN,60X60GRM,NA,£18.09,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,760378,5099560006916	,ICED WHITE RING DOUGHNUTFROZEN,60X55GRM,NA,£22.65,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,760381,5099560006930	,ICED PINK RING DOUGHNUT FROZEN,60X55GRM,NA,£22.65,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,799812,565665656	,VEGAN SEEDED CANAPE ROLLFROZEN,80X35GRM,NA,£20.89,0.0%,In Stock,Musgrave Foodservice Ltd,Coghlan's Artisan Bakers Seeded Vegan Canope 2.8 kg,No
Frozen Goods,915119,232323233	,VEGAN CHEESECAKE STYLE DESSERTS,48X48PK,NA,£27.69,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,754012,5099839651526	,M/E BREADED CHICKEN GOUJONS FRZN,5 x 1kgm,NA,£35.49,0.0%,In Stock,Musgrave Foodservice Ltd,Musgrave Excellence Breaded Chicken Goujons 1kg,No
Frozen Goods,702572,5099894554138	,CONNELL DBL CHOC FUDGE GATEAU FRZN,1X1.85,NA,£14.49,0.0%,In Stock,Connell's Bakery,Connell's Bakery Double Chocolate Fudge Gateau 1.5kg,No
Frozen Goods,480288,5099894550147	,CONNELL CHOC ORNG C/CKE FRZN 14 PTN,1 x 1kgm,NA,£15.35,0.0%,In Stock,FUSCO FOODS LTD,NA,No
Frozen Goods,754018,5099839651557	,M/E S/FRD CHICKEN FILLET125G,5 x 1kgm,NA,£37.75,0.0%,In Stock,Musgrave Foodservice Ltd,Musgrave Excellence Southern Fried Chicken Fillet 1kg,No
Frozen Goods,628572,146333	,PRESTIGE FOODS CHOC MOUSSE INDIV,48 x 30grm,NA,£16.69,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,628550,146323	,PRESTIGE BAKED BELGIAN CHOC C/CKE,48 x 35grm,NA,£26.15,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,628539,146322	,PRESTIGE R/BRY C/CKE INDIV FRZN,48 x 35grm,NA,£26.79,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,628529,146321	,PRESTIGE SICILIAN LEMON TART INDIV,48 x 25grm,NA,£26.89,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,760384,5099560006954	,ICED CHOCOLATE RING DOUGHNUT FROZEN,60X55GRM,NA,£20.95,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,497814,5099894123716	,CONNELL APPLE/CINNAMON CRUMBLE TART,1X1.8KGM,NA,£22.39,0.0%,In Stock,FUSCO FOODS LTD,NA,No
Frozen Goods,792241,5055297401431	,COOSTERS CKN BREAST SKEWER 50GRM,1 x 1kgm,NA,£8.95,0.0%,In Stock,Universal Meats,NA,No
Frozen Goods,915092,5011035503058	,SILVER PAIL DAIRY VEGAN INDULGENCE,2 x 2ltr,NA,£15.19,20.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,915118,556565656	,VEGAN MINI TARTLETS,48X48PK,NA,£27.69,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,914934,4454554545	,ALMOND & RASPBERRY VEGANFINANCIER,48X1PK,NA,£35.89,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,764394,148115	,M/E R/BRY BAKEWELL T/BKEFRZN 18PTN,18 x 80grm,NA,£14.99,0.0%,In Stock,Musgrave Foodservice Ltd,Musgrave Excellence Bakewell Slice 1440g,No
Frozen Goods,764389,148114	,M/E CARAMEL SLICE T/BKE FRZN 18 PTN,18 x 80grm,NA,£15.99,0.0%,In Stock,Musgrave Foodservice Ltd,Musgrave Excellence Caramel Slice 1440g,No
Frozen Goods,764388,148113	,M/E ROCKY ROAD TRAYBAKE FRZN 18 PTN,18 x 80grm,NA,£14.99,0.0%,In Stock,Musgrave Foodservice Ltd,Musgrave Excellence Brownie Rocky Road Slice 1440g,No
Frozen Goods,764386,148112	,M/E BROWNIE TRAYBAKE FRZN (18 PTN),18 x 80grm,NA,£14.99,0.0%,In Stock,Musgrave Foodservice Ltd,Musgrave Excellence Chocolate Brownie Slice 1440g,No
Frozen Goods,627020,5099894578950	,CONNELL'S PEAR & ALMOND TART FROZEN,1 x 1kgm,NA,£12.19,0.0%,In Stock,FUSCO FOODS LTD,NA,No
Frozen Goods,628510,146318	,PRESTIGE BKD VANLLA C/CKE ASSIETTE,48 x 35grm,NA,£26.79,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,523908,131160	,PLAIN PAVLOVA FROZEN,1X16PCE,NA,£9.35,0.0%,In Stock,FUSCO FOODS LTD,NA,No
Frozen Goods,764385,148111	,M/E CHOC BISCUIT T/BKE FRZN 18 PTN,18 x 80grm,NA,£14.99,0.0%,In Stock,Musgrave Foodservice Ltd,Musgrave Excellence Chocolate Biscuit Slice 1440g,No
Frozen Goods,627320,5099894574259	,CONNELLS TOFFEE APPLE CAKE 12PTN,1 x 1.1kgm,NA,£13.79,0.0%,In Stock,FUSCO FOODS LTD,NA,No
Frozen Goods,914683,122145454545	,VEGAN CHOCOLATE CAKE,36X1PK,NA,£38.45,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,785925,141152	,M/EXCELLENCE DEMI BAGUETTE FRZN,66X125GRM,NA,£10.99,0.0%,In Stock,CUISINE DE FRANCE LTD,Musgrave Excellence Demi Baguette 66 x 125g,No
Frozen Goods,775900,5000116112234	,B/E BREADED COD 2.49,1 x 200grm,£2.49,£1.65,0.0%,In Stock,Musgrave Retail Partners,Find out where your,No
Frozen Goods,697615,8717154061109	,AVOCADO SLICES,12 x 500grm,NA,£47.88,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,775898,5000116112234	,B/E BREADED COD 2.49,8 x 200grm,£2.49,£13.29,0.0%,In Stock,Musgrave Retail Partners,Find out where your,No
Frozen Goods,792239,5055297401431	,COOSTERS CKN BREAST SKEWER 50GRM,5 x 1kgm,NA,£43.09,0.0%,In Stock,Universal Meats,NA,No
Frozen Goods,760300,5000116112227	,B/E BATTERED COD 2.49,8 x 200grm,£2.49,£13.29,0.0%,In Stock,Musgrave Retail Partners,Find out where your,No
Frozen Goods,760301,5000116112227	,B/E BATTERED COD 2.49,1 x 200grm,£2.49,£1.65,0.0%,In Stock,Musgrave Retail Partners,Find out where your,No
Frozen Goods,917492,5397199003338	,IRISH BEER BATTERED HADDOCK FILLETS,1 x 3kgm,NA,£31.85,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,917490,5397199003314	,IRISH BREADED HADDOCK FILL 170-200G,1 x 3kgm,NA,£22.95,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,768669,5099822109706	,M/FARM FROZEN MIDS & PRIME WINGS,1 x 10kgm,NA,£23.99,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,776354,5099894574174	,CONNELLS DEEP APPLE PIE FRZN 12 PTN,1 x 2.2kgm,NA,£11.75,0.0%,In Stock,FUSCO FOODS LTD,Connell's Bakery Deep Apple Pie 2.2kg,No
Frozen Goods,125285,5010228000145	,MCCAIN READY BAKED JACKETS,1X4PK,£3.99,£2.25,0.0%,In Stock,Musgrave Retail Partners,For more information see www.mccain.co.uk,No
Frozen Goods,125284,5010228000145	,MCCAIN READY BAKED JACKETS,8X4PK,£3.99,£16.99,0.0%,In Stock,Musgrave Retail Partners,For more information see www.mccain.co.uk,No
Frozen Goods,494568,5011003048208	,GREEN ISLE SKINNY CUT OVEN CHIPS,1 x 800grm,£2.99,£1.75,0.0%,In Stock,Green Isle,Green Isle Skinny Cut Oven Chips 800g,No
Frozen Goods,494566,5011003048208	,GREEN ISLE SKINNY CUT OVEN CHIPS,NA,NA,NA,0.0%,Out of Stock,Green Isle,Green Isle Skinny Cut Oven Chips 800g,No
Fresh & Chilled Goods,778876,5018222002363	,M/MOO CHOCOLATE FLAVOURED MILK,12 x 500mls,£1.45,£11.09,0.0%,In Stock,Clarke Millar Foods,NA,No
Frozen Goods,111368,4001724820208	,D/OETKER PEPPERONI/SALAMI,NA,NA,NA,0.0%,Out of Stock,Dr. Oetker,Dr. Oetker Ristorante Pepperoni Salame Pizza 320g,No
Frozen Goods,316179,4001724819806	,D/OETKER MOZZARELLA PIZZA,NA,NA,NA,0.0%,Out of Stock,Dr. Oetker,Dr. Oetker Ristorante Pizza Mozzarella 335g,No
Frozen Goods,316177,4001724819806	,D/OETKER MOZZARELLA PIZZA,NA,NA,NA,0.0%,Out of Stock,Dr. Oetker,Dr. Oetker Ristorante Pizza Mozzarella 335g,No
Frozen Goods,914933,656565656	,TOMATO AND CHERRY TOMATOTATIN,NA,NA,NA,0.0%,Out of Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,917482,5397199003291	,IRISH BREADED HAKE FILLETS 160-180G,1 x 3kgm,NA,£22.95,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,316176,4001724819608	,DR. OETKER RISTORANTE HAWAII PIZZA,NA,NA,NA,0.0%,Out of Stock,Dr. Oetker,Dr. Oetker Ristorante Pizza Hawaii 355g,No
Frozen Goods,914932,268788788	,MEDITERRANEAN PUFF PASTRIES,NA,NA,NA,0.0%,Out of Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,316175,4001724819608	,DR. OETKER RISTORANTE HAWAII PIZZA,NA,NA,NA,0.0%,Out of Stock,Dr. Oetker,Dr. Oetker Ristorante Pizza Hawaii 355g,No
Fresh & Chilled Goods,778847,5018222002400	,M/MOO BANANA FLAVOURED MILK,12 x 500mls,£1.45,£11.09,0.0%,In Stock,Clarke Millar Foods,NA,No
Fresh & Chilled Goods,164397,5011255291650	,COLERAINE MED CHEDDAR,1 x 200grm,£2.73,£1.95,0.0%,In Stock,Coleraine,Coleraine Medium Cheddar 200g,No
Fresh & Chilled Goods,778848,5018222002400	,M/MOO BANANA FLAVOURED MILK,1 x 500mls,£1.45,£0.95,0.0%,In Stock,Clarke Millar Foods,NA,No
Fresh & Chilled Goods,484724,5011069117450	,COLERAINE CHEESE SINGLES20PK,1 x 400grm,£2.29,£1.75,0.0%,In Stock,Coleraine,Coleraine 20 Slices 400g,No
Fresh & Chilled Goods,482062,5011069117450	,COLERAINE CHEESE SINGLES20PK,12 x 400grm,£2.29,£19.49,0.0%,In Stock,Coleraine,Coleraine 20 Slices 400g,No
Fresh & Chilled Goods,242481,5011069153069	,COLERAINE GRATED CHEDDARMED,1 x 200grm,£2.39,£1.85,0.0%,In Stock,Coleraine,Coleraine Medium Grated Cheese 200g,No
Frozen Goods,111365,4001724820208	,D/OETKER PEPPERONI/SALAMI,NA,NA,NA,0.0%,Out of Stock,Dr. Oetker,Dr. Oetker Ristorante Pepperoni Salame Pizza 320g,No
Fresh & Chilled Goods,242477,5011069153069	,COLERAINE GRATED CHEDDARMED,12 x 200grm,£2.39,£21.65,0.0%,In Stock,Coleraine,Coleraine Medium Grated Cheese 200g,No
Fresh & Chilled Goods,724294,5010386077003	,DROMONA CROWN,1 x 500grm,£2.95,£2.05,0.0%,In Stock,Dromona,Crown 500g,No
Fresh & Chilled Goods,778859,5018222002325	,M/MOO STRAWBERRY FLAVOURED MILK,12 x 500mls,£1.45,£11.09,0.0%,In Stock,Clarke Millar Foods,NA,No
Soft Drinks,915838,5054267012066	,LUCOZADE APPLE 1.25,12X380MLS,£1.25,£6.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Energy Drink Apple Blast 380ml PMP £1.25,No
Soft Drinks,915839,5054267012042	,LUCOZADE CARRIBBEAN 1.25#,12X380MLS,£1.25,£6.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Energy  Drink Caribbean Crush 380ml PMP £1.25,No
Soft Drinks,915434,5054267009271	,LUCOZADE CITRUS CHILL,24 x 500mls,£1.69,£23.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Energy Drink Citrus Chill 500ml,No
Soft Drinks,793349,5054267010611	,LUCOZADE ZERO TROPICAL,12 x 500mls,£1.89,£11.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Zero Tropical 500ml,No
Soft Drinks,793348,5054267005051	,LUCOZADE ZERO PINK,12 x 500mls,£1.89,£11.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Zero Pink Lemonade 500ml,No
Soft Drinks,776704,5054267008793	,LUCOZADE ZERO ORIG 6PK,4 x 380mls,£3.50,£10.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Zero Original 6 x 380ml,No
Soft Drinks,761500,405783	,LUCOZADE GLASS BOTTLE,24 x 330mls,£1.29,£15.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Energy Original 24 x 330ml,No
Retail Grocery,778409,5000108030539	,QUAKER OATSO SIMPLE APPLE & B/BERRY,6 x 360grm,£1.99,£8.59,0.0%,In Stock,Walkers Ltd,Did you know,No
Soft Drinks,760964,5000382108504	,IRN BRU S/F ENERGY 89P,12 x 330mls,£0.89,£5.99,20.0%,In Stock,Tennant & Ruttle,"A varied, balanced diet and a healthy lifestyle are recommended.",No
Soft Drinks,710236,5000347074011	,LUCOZADE ORIGINAL 6 PACK,4 x 380mls,£3.50,£10.99,20.0%,In Stock,Lucozade,Lucozade Energy Original 6 x 380ml Multipack,No
Retail Grocery,776819,5010029226133	,APLEN ORIGINAL,10X550GRM,£2.75,£20.29,0.0%,In Stock,Allegro N Ireland,For more suggestions visit www.alpen.co.uk,No
Soft Drinks,505305,5054267000247	,LUCOZADE ORANGE 6 PACK,4 x 380mls,£3.50,£10.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Energy Orange 6 x 380ml Multipack,No
Soft Drinks,793347,5054267005921	,LUCOZADE ZERO ORIGINAL,12 x 500mls,£1.89,£11.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Zero Original 500ml,No
Retail Grocery,707478,5000108030614	,OATSO SIMPLE ORIGINAL,9 x 270grm,£1.99,£12.49,0.0%,In Stock,Quaker Oats,"Let's fuel children's potentialThis pack helps give £50,000* for school breakfasts*1 pack = 10p donated*For each Quaker promotional pack sold up to a maximum of 500,000 packs, Quaker will donate 10p to Magic Breakfast.The maximum donation is capped at £50,000. Magic Breakfast - Registered charity number 1102510 in England and SC048202 in Scotland. (2)  Source: National Statistics, Family resource survey. March 2021. (3) Source: Magic Breakfast partner school survey, 2019. (4) The donation will directly fund food aid for ten Magic Breakfast member schools and will contribute towards associated support/operational costs incurred by Magic Breakfast.",No
Retail Grocery,642375,5000171010254	,JOHN WEST WILD PACIFIC PINK SALMON,12 x 213grm,£3.29,£28.99,0.0%,In Stock,John West,John West Wild Pacific Pink Salmon 213g,No
Retail Grocery,543459,5010029219241	,WEETABIX MINIS CHOCOLATE,10 x 600grm,£2.49,£17.99,0.0%,In Stock,Allegro N Ireland,Weetabix Crispy Minis Chocolate Chip Cereal 600g,No
Retail Grocery,707481,5000108030553	,OATSO SIMPLE GOLDEN SYRUP,9X360GRM,£1.99,£12.49,0.0%,In Stock,Quaker Oats,"Let's fuel children's potentialThis pack helps give £50,000* for school breakfasts*1 pack = 10p donated*For each Quaker promotional pack sold up to a maximum of 500,000 packs, Quaker will donate 10p to Magic Breakfast.The maximum donation is capped at £50,000. Magic Breakfast - Registered charity number 1102510 in England and SC048202 in Scotland. (2)  Source: National Statistics, Family resource survey. March 2021. (3) Source: Magic Breakfast partner school survey, 2019. (4) The donation will directly fund food aid for ten Magic Breakfast member schools and will contribute towards associated support/operational costs incurred by Magic Breakfast.",No
Retail Grocery,752610,5053827169929	,SPECIAL K 2.99,4 x 500grm,£2.99,£8.69,0.0%,In Stock,Kelloggs,Enjoy as part of a varied and balanced diet and a healthy lifestyle.£2.99**Recommended Retail Price,No
Retail Grocery,159231,5000157006875	,HEINZ SPAGHETTI IN TOMATO SAUCE,24 x 400grm,£1.19,£21.39,0.0%,In Stock,Heinz,Check out our pasta recipes at Heinz.co.uk,No
Retail Grocery,915688,5059319018782	,CRUNCHY NUT 3.29,8 x 500grm,£3.29,£17.29,0.0%,In Stock,Kelloggs,Kellogg's Crunchy Nut Cereal 500g,No
Retail Grocery,173208,5000171054456	,JOHN WEST LIGHT LUNCH MEXICAN,6 x 220grm,£3.45,£12.99,0.0%,In Stock,John West,John West On the Go Mexican Tuna Bean Salad 220g,No
Soft Drinks,760963,5000382108467	,IRN BRU ENERGY 99P,12 x 330mls,£0.99,£6.69,20.0%,In Stock,Tennant & Ruttle,"A varied, balanced diet and a healthy lifestyle are recommended.",No
Retail Grocery,232755,5010046011583	,GREEN GIANT CORN NIBLETSTRIPLE PK,8X198GRM,£1.99,£11.89,0.0%,In Stock,Green Giant,Discover them at www.greengiant.eu,No
Retail Grocery,915626,5000157075932	,HEINZ SPAGHETTI HOOPS 4PK,6 x 400grm,£3.99,£17.59,0.0%,In Stock,H.J.Heinz,1 of your 5 a day when eaten as part of a balanced dietCheck out our pasta recipes at Heinz.co.uk,No
Retail Grocery,481214,5099801000031	,FLAHAVANS PORRIDGE OATS,10 x 1.5kgm,£2.99,£22.69,0.0%,In Stock,Flahavan's,Looking After Our EnvironmentWe are committed to sustainable production that protects the environment. Nothing is  wasted. We burn the outer shells of our,No
Retail Grocery,750342,5000157078773	,HEINZ BEANZ NAS,24 x 415grm,£1.29,£23.99,0.0%,In Stock,H.J.Heinz,We're partnering up with Magic Breakfast on their mission to ensure no child is too hungry to learn. Our protein rich beanz will be sent out to schools at breakfast time to keep little ones full of beanz whilst they're learning.You can support too at: www.magicbreakfast.com,No
Retail Grocery,101772,5000157024886	,HEINZ BEANZ IN TOMATO SAUCE 4 PACK,6 x 415grm,£4.79,£21.99,0.0%,In Stock,Heinz,"To learn more about our sustainability commitments, visit heinz.co.uk",No
Retail Grocery,674957,5010029201642	,WEETOS CHOCOLATE HOOPS CEREAL,8 x 500grm,£2.99,£17.99,0.0%,In Stock,Weetabix,Enjoy as part of a healthy diet and lifestyle.,No
Retail Grocery,915833,5059319018997	,RICE KRISPIES 3.29,6X510GRM,£3.29,£12.99,0.0%,In Stock,Kelloggs,£3.29**Recommended Retail Price,No
Retail Grocery,915831,5059319018720	,FRUIT & FIBRE 2.99,6 x 500grm,£2.99,£9.89,0.0%,In Stock,Kelloggs,Kellogg's Fruit 'n Fibre Cereal 6x500g,No
Retail Grocery,915829,5059319014784	,CORNFLAKES 2.99,7X500GRM,£2.99,£11.59,0.0%,In Stock,Kelloggs,"Free Adult TicketAdult Ticket or Child Ticket = Free Adult Ticket?When you buy a full ""on the day"" priced child or adult ticketWe're giving adults some amazing free fun at many of the UK and Republic of Ireland's top attractions.Enjoy a fun-filled day out for all the family at the Legoland® Windsor Resort, Alton Towers Resort, Sea Life Aquariums across the UK, plus many more!Pre-Booking is Essential??Book Your  Ticket in advance online!It's simple:1. Find the unique 10 digit code printed inside this pack and go to www.merlinfun.com to select the attraction and secure the date you want to  visit.2. Book, Pay, Print/Download your entry tickets. Then  head straight into the attraction on your day of visit.??For UK Merlin Entertainments' Attractions. Please check full T&C's for ROI at www.grownupsgofree.ieWin A Fun Family Short Break!UK/ROI. 18+. No purchase necessary. For full T&Cs and to enter prize draw visit merlinfun.com and enter your details. Opens 10.02.2022, closes 31.10.2022. Prizes: one night break for 4 to one of the Alton Towers Resort, Legoland® Windsor Resort, Warwick Castle (at Merlin's allocation). 5 prizes to be won. Max one entry and prize per person/email.©2022 DWA LLC ©2022 The Lego Group ©The London Eye 2022 at rights reserved.Conceived and designed by Marks Barfield Architects. ©Orange Eyes Ltd 2009 & 2012. ""Bear Grylls"" is a registered trademark of Bear Grylls Ventures LLP.Responsibly Sourced Corn**Find out more about our responsibly sourced corn initiatives at www.kelloggs.comThe Original & Best Tasting*™*Source: Independent survey by MMR, February 2021, tested against  over 80% of the flakes products in the UK/ROI.Online survey  with 1,000 consumers.Enjoy as part of a varied and balanced  diet and a healthy lifestyle.",No
Retail Grocery,159286,5000157006899	,HEINZ HOOPS IN TOMATO SAUCE,24 x 400grm,£1.19,£21.39,0.0%,In Stock,Heinz,Check out our pasta recipes at Heinz.co.uk,No
Retail Grocery,915828,5059319018966	,COCO POPS 3.29,6 x 400grm,£3.29,£12.99,0.0%,In Stock,Kelloggs,Kellogg's Coco Pops Cereal 480g,No
Retail Grocery,773715,5000171050656	,JOHN WEST L/LUNCH MEDITERANEAN,6 x 220grm,£2.99,£12.99,0.0%,In Stock,John West,John West On The Go Mediterranean Tuna Pasta Salad 220g,No
Retail Grocery,915827,5059319018638	,BRAN FLAKES 2.99,6 x 500grm,£2.99,£9.89,0.0%,In Stock,Kelloggs,£2.99**Recommended Retail Price,No
Retail Grocery,529728,50126033	,HARTLEYS RTE RASPBERRY JELLY,12 x 125grm,£0.69,£6.09,0.0%,In Stock,Hartley's,Hartley's Jelly Raspberry Flavour 125g,No
Retail Grocery,549888,5000183038031	,SMASH ORIGINAL,12 x 176grm,£1.49,£12.99,0.0%,In Stock,Smash,Batchelors Smash The Original Instant Mashed Potato 176g,No
Retail Grocery,529718,50126057	,HARTLEYS RTE ORANGE JELLY,12 x 125grm,£0.69,£6.09,0.0%,In Stock,Hartley's,Hartley's Jelly Orange Flavour 125g,No
Retail Grocery,790973,110064013320	,KULANA CRANBERRY,12 x 1ltr,£1.13,£7.85,20.0%,In Stock,P. Mulrine & Sons,NA,No
Retail Grocery,112200,5011064001648	,KULANA GRAPEFRUIT JUICE,12 x 1ltr,£1.69,£13.05,20.0%,In Stock,Kulana,Kulana Pure Grapefruit Juice 1 Litre,No
Retail Grocery,209553,5011064000009	,KULANA ORANGE JUICE,12 x 1ltr,£1.32,£8.65,20.0%,In Stock,Kulana,"Did you know...?This package is mainly made of paperboard, a natural and renewable resource.Choose a good package!www.tetrapak.com/ukwww.tetrapak.com/ie",No
Retail Grocery,723244,5011064004373	,KULANA TOMATO JUICE,12 x 1ltr,£1.49,£9.19,20.0%,In Stock,Kulana,Kulana Tomato Juice 1 Litre,No
Retail Grocery,773714,5000171050434	,JOHN WEST L/LUNCH FRENCHDRESSING,6 x 220grm,£2.99,£12.99,0.0%,In Stock,John West,John West On the Go French Tuna Pasta Salad 220g,No
Retail Grocery,444094,5000171056030	,JOHN WEST TUNA STEAK BRINE,12 x 160grm,£1.99,£17.99,0.0%,In Stock,Stafford Lynch,NA,No
Retail Grocery,444093,5000171056047	,JOHN WEST TUNA STEAK OIL,12 x 160grm,£1.99,£17.99,0.0%,In Stock,Stafford Lynch,NA,No
Retail Grocery,915250,8445290026637	,NESCAFE 3.09,6 x 95grm,£3.09,£12.99,0.0%,In Stock,Nestle UK Ltd,"NESCAFÉ® Original sources its coffee responsibly, ensuring conservation of natural resources to protect soil health and crop growth.Past My Date? Look, Smell, Taste Don't Waste",No
Retail Grocery,529738,50126064	,HARTLEYS RTE STRAWBERRY JELLY,12 x 125grm,£0.69,£6.09,0.0%,In Stock,Hartley's,Hartley's Jelly Strawberry Flavour 125g,No
Retail Grocery,779203,5000354916939	,ANGEL DELIGHT UNICORN KIT,10X95GRM,£1.39,£10.29,0.0%,In Stock,Premier Foods UK Ltd,Angel Delight Unicorn Edition Dessert Kit Strawberry Flavour 95g,No
Retail Grocery,767998,96169520	,AMBROSIA CHOCOLATE POTS,12 x 150grm,£0.89,£7.49,0.0%,In Stock,Premier Foods UK Ltd,Ambrosia Chocolate Flavour Devon Custard Pot 150g,No
Retail Grocery,760256,96169537	,AMBROSIA BANANA CUSTARD POT,12 x 150grm,£0.89,£7.49,0.0%,In Stock,Premier Foods UK Ltd,Ambrosia Banana Flavour Devon Custard Pot 150g,No
Retail Grocery,760257,96169513	,AMBROSIA STRAWBERRY CUSTARD POTS,12 x 150grm,£0.89,£7.49,0.0%,In Stock,Premier Foods UK Ltd,Ambrosia Strawberry Flavour Devon Custard Pot 150g,No
Retail Grocery,756481,5000354770333	,ANGEL DELIGHT BUTTERSCOTCH,21X59GRM,£0.79,£11.49,0.0%,In Stock,Angel Delight,Join us on www.facebook.com/angeldelightdesserts,No
Retail Grocery,761499,5011064001631	,KULANA APPLE,12 x 1ltr,£1.12,£7.49,20.0%,In Stock,Kulana,"Did you know...?This package is mainly made of paperboard, a natural and renewable resource.Choose a good package!www.tetrapak.com/ukwww.tetrapak.com/ie",No
Retail Grocery,589671,96169001	,AMBROSIA CUSTARD POTS,12 x 150grm,£0.89,£7.49,0.0%,In Stock,Premier Foods UK Ltd,Ambrosia Devon Custard Pot 150g,No
Retail Grocery,572831,5000354770005	,ANGEL DELIGHT STRAWBERRY,21X51GRM,£0.79,£11.49,0.0%,In Stock,Angel Delight,Join us on www.facebook.com/angeldelightdesserts,No
Retail Grocery,589661,96169643	,AMBROSIA LIGHT CUSTARD POTS,12 x 150grm,£0.89,£7.49,0.0%,In Stock,Premier Foods UK Ltd,Ambrosia Light Devon Custard 150g,No
Retail Grocery,154649,5000157001719	,HEINZ BEANZ IN TOMATO SAUCE,24 x 415grm,£1.29,£23.99,0.0%,In Stock,H.J.Heinz,"Beanz Meanz HeinzWe could tell you that our Beanz are  hard to beat. That they're brimming with deliciously rich, tomatoey flavour. But you already know that. Because you know what Beanz Meanz...Heinz baked beans don't just taste great, but are nutritious too; high in fibre, high in protein and low in fat, as well as contributing to 1 of your 5 a day. Packed full of quality ingredients... it has to be Heinz. Love our Heinz Beanz as much as we do? Discover the rest of our range, including organic and no added sugar varieties!",No
Retail Grocery,530985,5000354160936	,HARTLEYS SF RASPBERRY JELLY,12X24GRM,£1.00,£9.49,0.0%,In Stock,Hartley's,Hartley's Raspberry Flavour Jelly Sugar Free Twin Pack 23g,No
Retail Grocery,530038,5000243726458	,HARTLEYS SF S/BERRY JELLY TWIN,12 x 26grm,£1.00,£9.49,0.0%,In Stock,Jaymark,Hartley's Strawberry Flavour Jelly Sugar Free Twin Pack 23g,No
Retail Grocery,745063,39745000020	,PUNJANA TEA BAGS 160PK,12X160PK,£4.59,£39.99,0.0%,In Stock,Punjana Ltd,Learn more about us online at www.thompsonsfamilyteas.com and check out many more of our blends. Love your tea as  much as we do!,No
Retail Grocery,742366,39745000013	,PUNJANA TEA BAGS 80PK,16 x 250grm,£2.29,£26.99,0.0%,In Stock,Punjana Ltd,Learn more about us online at www.thompsonsfamilyteas.com and check out many more of our blends. Love your tea as  much as we do!,No
Retail Grocery,522657,70177075101	,TWININGS LEMON & GINGER 20PK,4X20PK,£2.49,£7.49,0.0%,In Stock,R.TWINING & CO LTD,"Sourced with CareAt Twinings, we recognise our responsibility to source ethically and our ability to act as a force for good by improving conditions in our supply chain. Our  Sourced with Care programme aims to do just that. Everyone has the right to a decent quality of life and we work to make this a reality in the communities from which we source our  materials. Our programmes empower women, enable better access to water and sanitation and improve livelihoods for communities in our supply chain.Find out more at www.sourcedwithcare.com",No
