Category,Product Code,EAN Code,Product Name,Product Size,RRP,Price,VAT,Stock Service,Brand,Description,On Promo
Catering Equipment,764676,5013168514338	,BASKET POLY RATTAN BLACKRND 25CM,1 x 1pce,NA,£1.85,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,202314,26102363584	,LUMINARC JUG 1L,1 x 1ltr,NA,£3.49,20.0%,In Stock,Barco Glass & Barware Ltd,Luminarc 1 Litre Jug,No
Catering Equipment,178235,26102866436	,ASHTRAY CLEAR STACKING 4.2CMX10.7CM,6 x,NA,£7.35,20.0%,In Stock,Barco Glass & Barware Ltd,NA,No
Catering Equipment,178232,26102866436	,ASHTRAY CLEAR STACKING 4.2CMX10.7CM,24 x,NA,£27.39,20.0%,In Stock,Barco Glass & Barware Ltd,NA,No
Catering Equipment,664899,3831020103702	,GLASS CARAFE 35OZ/1000MLS,1 x,NA,£2.85,20.0%,In Stock,Professional Barware,Zodiac Professional Barware 1 Litre,No
Catering Equipment,664898,3831020101890	,GLASS CARAFE 17.5OZ/500MLS,1 x,NA,£2.29,20.0%,In Stock,Zodiac,Zodiac Carafe Glass 21cm 0.5Ltr,No
Catering Equipment,491128,26102469798	,C&S CABERNET BLANC WINE GLASS 25CL,1X25CL,NA,£13.15,20.0%,In Stock,Barco Glass & Barware Ltd,NA,No
Catering Equipment,491127,26102469798	,C&S CABERNET BLANC WINE GLASS 25CL,4X25CL,NA,£51.05,20.0%,In Stock,Barco Glass & Barware Ltd,NA,No
Catering Equipment,441873,104418725	,PRINCESSA WINE GLASS 8OZ/22.5CL,6X23CL,NA,£16.19,20.0%,In Stock,Barco Glass & Barware Ltd,NA,No
Catering Dry Goods,916697,5060373921406	,CHEFS KITCHEN RED COOKING WINE,NA,NA,NA,0.0%,Out of Stock,The Chefs Kitchen Ltd,NA,No
Catering Equipment,491063,26102716922	,BALLON WINE GLASS 8.44OZ/24CL,1X8ONZ,NA,£14.65,20.0%,In Stock,Barco Glass & Barware Ltd,NA,No
Catering Dry Goods,447468,5099839605611	,MUSGRAVE SMARTBUY SALT,NA,NA,NA,0.0%,Out of Stock,Gem Pack Foods,Musgrave Smart Buy Salt 6kg,No
Catering Dry Goods,605670,5099839637537	,ME MILD PAPRIKA,NA,NA,NA,0.0%,Out of Stock,Excellence Ltd,Musgrave Excellence Paprika 550g,No
Catering Equipment,491122,26102469514	,C&S CABERNET BLANC GLASS58CL,1X58CL,NA,£17.25,20.0%,In Stock,Barco Glass & Barware Ltd,NA,No
Catering Equipment,688266,5022436593081	,BEER JUG POLYCARBONATE 4PT/2.3L,1 x,NA,£10.25,20.0%,In Stock,Stewart,NA,No
Catering Equipment,688299,5022935255084	,STEWART SERVING JUG WITHLID 1L,6X2PTI,NA,£28.99,20.0%,In Stock,Keter (Stewarts Plastics),Stewart Serving Jug with Lid 1 Ltr,No
Catering Equipment,688296,5022935592080	,STEWART SERVING JUG WITHLID 2.2L,4X4PTI,NA,£38.75,20.0%,In Stock,Keter (Stewarts Plastics),Stewart Serving Jug with Lid 2.2 Ltr,No
Catering Equipment,689231,5022935592080	,STEWART SERVING JUG WITHLID 2.2L,1X4PTI,NA,£10.25,20.0%,In Stock,Keter (Stewarts Plastics),Stewart Serving Jug with Lid 2.2 Ltr,No
Catering Equipment,658997,4892812630218	,PITCHER POLYCARBONATE CLEAR 1.8L,1X1.8LTR,NA,£5.65,20.0%,In Stock,Unbranded,Polycarbonate Pitcher 1.8 Litres,No
Catering Equipment,325082,4891342030017	,BASKET RATTAN OVAL 9 INCH/23CM,1X9INH,NA,£1.25,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,325169,4891342230240	,BASKET RATTAN ROUND 10 INCH/25CM,1 x 10inh,NA,£1.35,20.0%,In Stock,Sunnex,Sunnex Poly-Rattan Basket (Round) 25 x 7(H)cm,No
Catering Equipment,325052,4891342030116	,BASKET RATTAN SQUARE 10 INCH/25CM,1 x 10inh,NA,£1.85,20.0%,In Stock,Zodiac  (FOH),Sunnex Poly-Rattan Rectangular Basket 24 x 25.5 x 7.5cm,No
Catering Equipment,324994,4891342030048	,BASKET RATTAN RECT 9X6 INCH,1 x,NA,£1.39,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,764680,5013168514369	,BASKET RATTAN BLACK RECT28X40CM,1 x 1pce,NA,£3.75,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,324878,4891342230011	,BASKET RATTAN OVAL 7 INCH/18CM,1X7INH,NA,£0.99,20.0%,In Stock,Unbranded,Rattan Oval Basket,No
Catering Equipment,764678,5013168514352	,LOAF BASKET RATTAN BLACK6X15 INCH,1 x 1pce,NA,£2.55,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Dry Goods,701960,5000354770210	,BIRDS ANGEL DELIGHT STRAWBERRY,NA,NA,NA,0.0%,Out of Stock,Angel Delight,For recipes visit www.premierfoodservice.co.uk,No
Catering Equipment,549928,63141701083	,FIFO BTL ORGANISER 8-HL 341ML-455ML,1 x,NA,£25.09,20.0%,In Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Catering Equipment,551515,18291003433	,FUNNEL 1 X6PCE,1 x,NA,£16.99,20.0%,In Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Catering Equipment,787276,4891342131189	,SUNNEX GASTRONORM PERF TRAY 100CM,1X100CMT,NA,£14.75,20.0%,In Stock,Zodiac,Zodiac Gastronorm Perforated 1/1,No
Catering Dry Goods,914703,3052910044312	,MONIN WHITE CHOCOLATE SAUCE,NA,NA,NA,0.0%,Out of Stock,Food Solutions Ltd,NA,No
Catering Equipment,786592,4891342836169	,GASTRONORM S/STEEL 1/6 L#DS 1705D,1X.16KGM,NA,£2.99,20.0%,In Stock,Zodiac,Zodiac Stainless Steel Lid,No
Catering Dry Goods,799972,3052910044312	,MONIN WHITE CHOCOLATE SAUCE,NA,NA,NA,0.0%,Out of Stock,Food Solutions Ltd,NA,No
Catering Equipment,760088,5013168513557	,CHAFER GEL ETHANOL FUEL 6 HOUR,1 x 12pk,NA,£15.29,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,760087,5013168513557	,CHAFER GEL ETHANOL FUEL 6 HOUR,4X12PK,NA,£59.25,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,756703,5013168513546	,CHAFERWICK CHAFING FUEL 4 HOUR,1 x 12pk,NA,£14.05,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,756702,5013168513546	,CHAFERWICK CHAFING FUEL 4 HOUR,4X12PK,NA,£56.05,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,556655,800322000609	,CATERING CLASSICS CHAFER1/1,1X6.3KGM,NA,£32.99,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,557852,4891342128073	,SPACER BAR,1 x,NA,£1.85,20.0%,In Stock,Unbranded,Spacer Bar 325mm 1708A,No
Catering Equipment,682780,4891342841910	,SUNNEX ELECTRIC CHAFER 8.5L,1X5.2KGM,NA,£84.99,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,689234,5022935255084	,STEWART SERVING JUG WITHLID 1L,1X2PTI,NA,£5.15,20.0%,In Stock,Keter (Stewarts Plastics),Stewart Serving Jug with Lid 1 Ltr,No
Catering Dry Goods,442826,5391508621152	,NEWFORGE SLICED BLACK OLIVES,NA,NA,NA,0.0%,Out of Stock,Newforge,Newforge Sliced Black Olives in Brine 2.4kg,No
Catering Equipment,793363,5013168509815	,SUNNEX OIL/VIN BOTTLE 13.5OZ/390ML,1X.83KGM,NA,£4.55,20.0%,In Stock,Sunnex,Sunnex 4 Oil/Vinegar Bottles CCO2/4,No
Catering Equipment,786568,5013168509501	,SUNNEX SAUCE BOTTLE RED 24OZ/682ML,1 x 24onz,NA,£5.75,20.0%,In Stock,Sunnex,Sunnex 6 Squeezy Sauce Bottles Red,No
Catering Equipment,786567,5013168509471	,SUNNEX SAUCE BOTTLE CLR 24OZ/682ML,1 x 24onz,NA,£5.75,20.0%,In Stock,Sunnex,Sunnex 6 Squeezy Sauce Bottles Transparent,No
Catering Equipment,786563,107865632	,SUNNEX SAUCE BOTTLE RED 12OZ/34CL,1 x 12onz,NA,£4.69,20.0%,In Stock,Zodiac  (FOH),Sunnex 6 Squeezy Sauce Bottles Red,No
Catering Equipment,762637,5020403536772	,GENWARE SALT/PEPPER ACRYLIC GRINDER,1 x 14cmt,NA,£7.59,20.0%,In Stock,Neville UK PLC,NA,No
Catering Equipment,754616,5013168526676	,SUNNEX SAUCE BTL SQZY CLEAR 909ML,1X4PK,NA,£10.49,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,762636,5020403536895	,GENWARE SALT/PEPPER ACRYLIC GRINDER,12X14CMT,NA,£90.15,20.0%,In Stock,Neville UK PLC,NA,No
Catering Equipment,786562,107865625	,SUNNEX SAUCE BOTTLE CLEAR 12OZ/34CL,1 x 12onz,NA,£4.69,20.0%,In Stock,Zodiac  (FOH),Sunnex Squeezy Sauce Bottles 12oz 6 Pack,No
Catering Equipment,754614,5013168526683	,SUNNEX SAUCE BTL SQZY RED 909ML,1X4PK,NA,£10.49,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,754615,5013168526676	,SUNNEX SAUCE BTL SQZY CLEAR 909ML,6X4PK,NA,£62.95,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,705106,5013168500096	,SUNNEX CONDIMENT SET GLASS,1 x,NA,£9.25,20.0%,In Stock,Sunnex,NA,No
Catering Equipment,754613,5013168526683	,SUNNEX SAUCE BTL SQZY RED 909ML,6X4PK,NA,£62.95,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Dry Goods,797534,5391508622197	,NEWFORGE WHOLE GHERKINS,NA,NA,NA,0.0%,Out of Stock,Newforge,Newforge Whole Gherkins in Vinegar 2.3kg,No
Catering Dry Goods,696347,8715035110809	,KIKKOMAN SOY SAUCE BOTTLE,NA,NA,NA,0.0%,Out of Stock,Kikkoman,Kikkoman Soy Sauce 1 Litre,No
Catering Dry Goods,658328,5015821146801	,RAJAH CHILLI POWDER,NA,NA,NA,0.0%,Out of Stock,Rajah,Rajah Chilli Powder 1kg,No
Catering Equipment,488788,63141900004	,FIFO BOTTLE 20OZ/590ML,4X20ONZ,NA,£42.29,20.0%,In Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Catering Equipment,488787,63141413160	,FIFO BOTTLE 16OZ/45.5CL,1 x 16onz,NA,£10.15,20.0%,In Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Catering Equipment,488786,63141413160	,FIFO BOTTLE 16OZ/45.5CL,4X16ONZ,NA,£40.35,20.0%,In Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Catering Equipment,488785,63141413122	,FIFO BOTTLE 12OZ/34CL,1 x 12onz,NA,£10.05,20.0%,In Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Catering Equipment,201267,5013168503752	,SUNNEX S&P SHAKER GLASS L/H CLEAR,1 x 2pce,NA,£1.59,20.0%,In Stock,Sunnex,Sunnex Lighthouse Salt & Pepper Set,No
Catering Equipment,488784,63141413122	,FIFO BOTTLE 12OZ/34CL,4X12ONZ,NA,£39.55,20.0%,In Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Catering Equipment,195106,5013168503769	,SUNNEX OIL/VIN BOTTLE 6OZ/170.5ML,1 x,NA,£1.49,20.0%,In Stock,Unbranded,Vinegar Bottle,No
Catering Equipment,793372,5013168509754	,SUNNEX SALT SHAKER LIGHTHOUSE,1X1.37KGM,NA,£9.09,20.0%,In Stock,Sunnex,Sunnex 12 Salt Shakers Lighthouse Glass Condiments CC08/12S,No
Catering Equipment,176513,5013168516769	,SUNNEX VINEGAR BOTTLE PL#STIC,1 x,NA,£5.25,20.0%,In Stock,Sunnex,Sunnex 4 Vinegar Bottles,No
Catering Equipment,793371,5013168509761	,SUNNEX PEPPER SHAKER LIGHTHOUSE,1X1.37KGM,NA,£9.35,20.0%,In Stock,Sunnex,Sunnex 12 Pepper Shakers Lighthouse Glass Condiments,No
Catering Dry Goods,658331,5015821146801	,RAJAH CHILLI POWDER,NA,NA,NA,0.0%,Out of Stock,Rajah,Rajah Chilli Powder 1kg,No
Catering Equipment,793370,5013168509747	,SUNNEX S&P SHAKER LIGHTHOUSE 6X6 PC,1X1.37KGM,NA,£9.09,20.0%,In Stock,Sunnex,Sunnex 12 Salt & Pepper Shakers Lighthouse Glass Condiment Sets CCO8/12,No
Catering Dry Goods,658594,78895300048	,LEE KUM KEE PANDA OYSTERSAUCE,NA,NA,NA,0.0%,Out of Stock,Musgrave Foodservice Ltd,Lee Kum Kee Panda Brand Oyster Flavoured Sauce 2.27kg,No
Catering Dry Goods,658593,78895300048	,LEE KUM KEE PANDA OYSTERSAUCE,NA,NA,NA,0.0%,Out of Stock,Musgrave Foodservice Ltd,Lee Kum Kee Panda Brand Oyster Flavoured Sauce 2.27kg,No
Catering Equipment,793368,5013168509778	,SUNNEX SALT & PEPPER SHAKER SQUARE,1X1.37KGM,NA,£9.09,20.0%,In Stock,Sunnex,Sunnex 12 Salt and Pepper Shakers Glass Condiment Sets,No
Catering Equipment,546752,4891342935053	,SUNNEX LATTE JUG S/LESS STEAL 350ML,1X.35LTR,NA,£3.25,20.0%,In Stock,Unbranded,Latte Jug Stainless Steel .35Ltr M350MJ,No
Catering Equipment,436413,5013168060583	,SUNNEX BALTI DISH COPPERBASE 8 INC,1 x,NA,£5.39,20.0%,In Stock,Unbranded,Kadai Dish with Copper Bottom 20cm,No
Catering Equipment,436409,5013168060361	,SUNNEX BALTI DISH COPPERBASE 6 INC,1 x,NA,£2.65,20.0%,In Stock,Unbranded,"Sunnex Copper Base Balti Dish 6""",No
Catering Equipment,759927,5013168529981	,RIM BOWL DBL WALLED S/ST#EL 16CM,1 x 1pce,NA,£2.99,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,759925,5013168529974	,RIM BOWL DBL WALLED S/STEEL 14CM,1 x 1pce,NA,£2.75,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,759924,5013168529974	,RIM BOWL DBL WALLED S/STEEL 14CM,10 x 1pce,NA,£25.15,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,559358,5013168006024	,BALTI DISH STAINLESS STEEL,1 x,NA,£2.09,20.0%,In Stock,Unbranded,"Stainless Steel Balti Dish 5.25""",No
Catering Equipment,488796,18291006915	,FIFO BOTTLE LABEL KIT (24 PIECE),1 x 2kgm,NA,£6.49,20.0%,In Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Catering Equipment,488794,63141900028	,FIFO BOTTLE 32OZ/909ML,1X32ONZ,NA,£12.05,20.0%,In Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Catering Equipment,488792,63141900011	,FIFO BOTTLE 24OZ/682ML,1 x 24onz,NA,£10.95,20.0%,In Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Catering Equipment,488789,63141900004	,FIFO BOTTLE 20OZ/590ML,1 x 20onz,NA,£10.65,20.0%,In Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Catering Equipment,488791,63141900011	,FIFO BOTTLE 24OZ/682ML,2X24ONZ,NA,£21.85,20.0%,In Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Catering Dry Goods,758329,44738206518	,MAE PLOY SWEET CHILLI SAUCE,NA,NA,NA,0.0%,Out of Stock,Musgrave Foodservice Ltd,NA,No
Catering Dry Goods,758330,44738206518	,MAE PLOY SWEET CHILLI SAUCE,NA,NA,NA,0.0%,Out of Stock,Musgrave Foodservice Ltd,NA,No
Catering Dry Goods,102726,9556156046726	,YEOS GARLIC  CHILLI SAUCE,NA,NA,NA,0.0%,Out of Stock,Yeo's,Yeo's Chilli Sauce with Garlic 300ml,No
Catering Equipment,515172,5013168523743	,PROF KITCHEN BOWL ENAMELROUND 24CM,1 x 24cmt,NA,£3.25,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,515174,5013168523675	,PRO KITCHEN BEAKER ENAMEL 9CM/260ML,1 x,NA,£2.15,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,515170,5013168523743	,PROF KITCHEN BOWL ENAMELROUND 24CM,6X24CMT,NA,£18.75,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,755478,5013168529875	,WATER PITCHER S/S MF 10IN/25CM,1 x 1pce,NA,£10.65,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,755476,5013168529875	,WATER PITCHER S/S MF 10IN/25CM,6 x 1pce,NA,£60.95,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,755475,5013168529882	,WATER PITCHER S/S MF 14IN/36CM,1 x 1pce,NA,£12.35,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,754622,5013168530291	,BLACK NON STICK FROTHINGJUG 0.9LTR,1 x 1pce,NA,£12.69,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,754620,5013168530284	,SUNNEX FROTH JAR NS BLK 20OZ/600ML,1 x 1pce,NA,£8.89,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,754619,5013168530284	,SUNNEX FROTH JAR NS BLK 20OZ/600ML,6 x 1pce,NA,£49.55,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,754621,5013168530291	,BLACK NON STICK FROTHINGJUG 0.9LTR,6 x 1pce,NA,£70.75,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Dry Goods,326595,5000118077456	,* KNORR R/CHICKEN BOUILLON 40LTR,NA,NA,NA,0.0%,Out of Stock,Knorr,Explore more at ufs.com/knorrprofessional,No
Catering Equipment,559724,4891342229596	,COFFEE DECANTER 22959,1 x,NA,£9.35,20.0%,In Stock,Sunnex,Sunnex Coffee Decanter 22959,No
Catering Equipment,648579,5013168516363	,ZODIAC RAMEKIN MELAMINE WHT 42.5ML,1 x 12pk,NA,£8.05,20.0%,In Stock,Unbranded,Professional Catering Equipment 12 Melamine Ramekins Plain in White,No
Catering Equipment,648560,5013168516349	,ZODIAC RAMEKIN RIB MELAMWHT 28.5ML,1 x 12pk,NA,£5.45,20.0%,In Stock,Unbranded,Professional Catering Equipment Pack of 12 Ramekins White 1oz,No
Catering Equipment,648559,5013168516332	,ZODIAC RAMEKIN RIB MELAMBLK 28.5ML,1 x 12pk,NA,£5.45,20.0%,In Stock,Unbranded,Professional Catering Equipment 12 Ramekins,No
Catering Equipment,562618,5013168525525	,NTRL WOOD BARREL CADDY MINI 11.5CM,1 x 1pce,NA,£6.49,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,562589,5013168525525	,NTRL WOOD BARREL CADDY MINI 11.5CM,24 x 1pce,NA,£148.99,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Dry Goods,326594,5000118077456	,* KNORR R/CHICKEN BOUILLON 40LTR,NA,NA,NA,0.0%,Out of Stock,Knorr,Explore more at ufs.com/knorrprofessional,No
Catering Equipment,562571,5013168525518	,NTRL CONDIMENT CADDY W/ MENU HOLDER,1 x 1pce,NA,£9.75,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,562549,5013168525501	,NTRL CONDIMENT CADDY W/ CBOARD WOOD,1 x 1pce,NA,£10.39,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Dry Goods,514298,5000184522737	,* KNORR CHICKEN BOUILLON40LTR,NA,NA,NA,0.0%,Out of Stock,Knorr,Find out more at www.ufs.com/knorrprofessionalExplore  more at ufs.com/knorrprofessional,No
Catering Dry Goods,615429,5000184522737	,* KNORR CHICKEN BOUILLON40LTR,NA,NA,NA,0.0%,Out of Stock,Knorr,Find out more at www.ufs.com/knorrprofessionalExplore  more at ufs.com/knorrprofessional,No
Catering Equipment,562519,5013168525495	,NTRL CONDIMENT CADDY W/ CBOARD WOOD,1 x 1pce,NA,£8.25,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,562472,5013168525464	,ZODIAC DISPLAY BOX 3-DRAWER WOOD,1 x 1pce,NA,£34.65,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,559359,5013168006031	,"STAINLESS STEEL BALTI DISH 6""",1 x,NA,£2.39,20.0%,In Stock,Zodiac Stainless Products,Balti Dish Stainless Steel,No
Catering Equipment,526491,5013168522173	,ZODIAC CADDY WOOD ROUND 10X13CM,12X10CMT,NA,£74.15,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,729049,5015826000245	,CC TEAPOT ALUMINIUM 8PT/4.5L,1X.85KGM,NA,£20.29,20.0%,In Stock,Zodiac,Zodiac Traditional Tea Pot 8 Pints 4.5 Litres,No
Catering Dry Goods,442827,5391508621152	,NEWFORGE SLICED BLACK OLIVES,NA,NA,NA,0.0%,Out of Stock,Newforge,Newforge Sliced Black Olives in Brine 2.4kg,No
Catering Equipment,688334,5023173974010	,DISPLAY TRAY 35X25X2.5CM,10 x,NA,£43.65,20.0%,In Stock,Keter (Stewarts Plastics),10 Display Tray 35 x 25 x 2.5cm,No
Catering Equipment,688302,5023173930122	,CANTEEN CUTLERY TRAY GREY,6 x,NA,£20.35,20.0%,In Stock,Keter (Stewarts Plastics),Stewart GN Cutlery Tray Grey,No
Catering Equipment,673146,4891342580499	,CAKE PLATE COVER 12 INCH/30CM,1 x,NA,£4.85,20.0%,In Stock,Zodiac  (FOH),Contra Slate Effect Plate 26 x 26cm,No
Catering Equipment,658979,4892812630089	,DELI CROCK LID CLEAR 310X239X35MM,1 x,NA,£6.45,20.0%,In Stock,Unbranded,Clear Crock Cover,No
Catering Equipment,673145,4891342520495	,CAKE PLATE BASE 12 INCH/30CM,1 x,NA,£5.55,20.0%,In Stock,Zodiac  (FOH),Cake Plate 12 Inches,No
Catering Equipment,658977,4892812630072	,DELI CROCK BLACK 333X264X82MM,1 x,NA,£4.75,20.0%,In Stock,Musgrave,Musgrave Black Deli Crock Large,No
Catering Equipment,658976,4892812630058	,DELI CROCK LID CLEAR 237X149X35MM,1 x,NA,£2.09,20.0%,In Stock,Unbranded,Clear Crock Cover 237 x  149 x 35mm,No
Catering Equipment,658974,4892812630041	,DELI CROCK BLACK 263X173X82MM,1 x,NA,£3.89,20.0%,In Stock,Unbranded,Deli Crock Black GPC 40,No
Catering Equipment,648619,5013168516424	,ZODIAC RAMEKIN RIB MELM BLK 113.5ML,1 x 6pk,NA,£6.75,20.0%,In Stock,Zodiac Stainless Products,Ribbed Ramekins Black 6 Pieces 4oz,No
Catering Equipment,648601,5013168516431	,ZODIAC RAMEKIN RIB MELM WHT 113.5ML,1 x 6pk,NA,£6.75,20.0%,In Stock,Unbranded,Professional Catering Equipment Pack of 6 Ramekins,No
Catering Equipment,648581,5013168516356	,ZODIAC RAMEKIN MELAMINE BLK 42.5ML,1 x 12pk,NA,£8.05,20.0%,In Stock,Unbranded,Professional Catering Equipment 12 Melamine Ramekin,No
Catering Equipment,526492,5013168522173	,ZODIAC CADDY WOOD ROUND 10X13CM,1X10CMT,NA,£6.19,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,648589,5013168516387	,ZODIAC RAMEKIN RIB MELAMWHT 57ML,1 x 12pk,NA,£9.95,20.0%,In Stock,Unbranded,Professional Catering Equipment 12 Melamine Ramekins White,No
Catering Dry Goods,916530,NA	,BALLYMALOE PEPPER RELISH,NA,NA,NA,0.0%,Out of Stock,Musgrave Foodservice Ltd,NA,No
Catering Equipment,754682,5013168529486	,DIP TRAY W/ DISH WOODEN 31X11X4.5CM,1 x 1pce,NA,£11.05,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,754681,5013168529486	,DIP TRAY W/ DISH WOODEN 31X11X4.5CM,12 x 1pce,NA,£122.59,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,754642,5013168529493	,C/MENT HOLDER 2-COMP WHT21X13X13CM,1 x 1pce,NA,£8.49,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,754640,5013168528694	,NATRL CONDIMENT CRATE WHT 22X12X7CM,1 x 1pce,NA,£6.35,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,754638,5013168528700	,NATRL CONDIMENT CRATE BLK 22X12X7CM,1 x 1pce,NA,£6.35,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,754641,5013168529493	,C/MENT HOLDER 2-COMP WHT21X13X13CM,6 x 1pce,NA,£47.15,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,692352,5013168528045	,ZODIAC CAKE STAND CHROMEWIRE 18CM,1 x 1pce,NA,£12.69,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,690864,5013168528052	,ZODIAC CAKE STAND CHROMEWIRE 24CM,1 x 1pce,NA,£13.55,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,690857,5013168528045	,ZODIAC CAKE STAND CHROMEWIRE 18CM,6 x 1pce,NA,£70.75,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Dry Goods,916529,NA	,BALLYMALOE ORIGINAL RELISH,NA,NA,NA,0.0%,Out of Stock,Musgrave Foodservice Ltd,NA,No
Catering Equipment,689236,5023173930122	,CANTEEN CUTLERY TRAY GREY,1 x,NA,£3.59,20.0%,In Stock,Keter (Stewarts Plastics),Stewart GN Cutlery Tray Grey,No
Catering Equipment,689262,5023173974010	,DISPLAY TRAY 35X25X2.5CM,1 x,NA,£4.65,20.0%,In Stock,Keter (Stewarts Plastics),NA,No
Catering Dry Goods,699603,136308	,LYNX TWIN PLATE BOILING TOP LBR2,NA,NA,NA,20.0%,Out of Stock,Broderick Group,Lincat Lynx 400 LBR2 Electric 2 Plate Boiling Top,No
Catering Equipment,756906,5013168530017	,ORION ANGLED SERVING BOWL 20CM,6 x 1pce,NA,£72.65,20.0%,In Stock,Zodiac Stainless Products,NA,No
Catering Equipment,756280,5013168529592	,KADAI DISH CPR PLT/BRASSHNDL 17CM,1 x 1pce,NA,£5.59,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,756272,5013168529585	,KADAI DISH CPR PLT/BRASSHNDL 13CM,1 x 1pce,NA,£3.99,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,754655,5013168528656	,NATURALS BREAD BOX 30.5X12.5X7.5CM,1 x 1pce,NA,£6.65,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,754695,5013168529554	,NATURALS CRATE WOOD WHT 36X26X18CM,1 x 1pce,NA,£18.55,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,754694,5013168529554	,NATURALS CRATE WOOD WHT 36X26X18CM,4 x 1pce,NA,£68.89,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,754693,5013168529561	,NATURALS CRATE WOOD BLK 36X26X18CM,1 x 1pce,NA,£18.55,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,754692,5013168529561	,NATURALS CRATE WOOD BLK 36X26X18CM,4 x 1pce,NA,£68.89,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Equipment,754691,5013168528717	,NTRL DISPLAY SHELF WHITE40X30X30CM,1 x 1pce,NA,£25.39,20.0%,In Stock,Zodiac  (FOH),NA,No
Catering Dry Goods,774501,8410066134083	,HEINZ TACO SAUCE,NA,NA,NA,0.0%,Out of Stock,H J Heinz Co Ireland Ltd,NA,No
Catering Equipment,754689,5013168528724	,NTRL DISPLAY SHELF BLK 40X30X30CM,1 x 1pce,NA,£25.39,20.0%,In Stock,Zodiac  (FOH),NA,No
